Category,Rating,Rating Count,Installs,Free,Price,Minimum Android,Content Rating,Ad Supported,In App Purchases,Editors Choice,Name Length,Size in MB,App Age,Last Update Age
Finance,4.5,17.0,4726.0,True,0.0,5,Everyone,False,False,False,14.0,2.6,979.0,46.0
Sports,5.0,6.0,39.0,True,0.0,5,Everyone,False,False,False,12.0,14.0,13.0,3.0
Food & Drink,5.0,7.0,321.0,True,0.0,4,Everyone,False,False,False,32.0,26.0,1380.0,543.0
Education,4.3,56.0,1673.0,True,0.0,4,Everyone,True,False,False,5.0,11.0,1682.0,1075.0
Role Playing,1.6,91.0,4449.0,True,0.0,4,Everyone,False,True,False,4.0,88.0,574.0,574.0
Education,4.5,35.0,4875.0,True,0.0,4,Everyone,True,False,False,29.0,3.0,1380.0,656.0
Maps & Navigation,3.9,55.0,5949.0,True,0.0,5,Everyone,False,False,False,9.0,11.0,1826.0,648.0
Health & Fitness,4.4,40.0,1876.0,True,0.0,4,Everyone,True,False,False,17.0,2.8,1469.0,307.0
Education,4.8,425.0,16741.0,True,0.0,2,Everyone,False,False,False,17.0,2.8,2849.0,2805.0
Personalization,4.2,229.0,283266.0,True,0.0,5,Everyone,False,False,False,18.0,41.0,2303.0,2302.0
Entertainment,4.2,13.0,8908.0,True,0.0,4,Everyone,True,False,False,30.0,3.3,827.0,827.0
Adventure,3.2,101.0,36684.0,True,0.0,6,Everyone,True,False,False,28.0,56.0,1569.0,219.0
Sports,4.1,6653.0,2040025.0,True,0.0,4,Everyone,True,True,False,12.0,39.0,1503.0,312.0
Entertainment,3.9,7.0,1030.0,True,0.0,4,Everyone 10+,True,False,False,26.0,5.5,487.0,487.0
Books & Reference,3.2,29.0,10188.0,True,0.0,4,Everyone,True,False,False,30.0,8.7,114.0,114.0
Entertainment,3.5,16.0,2839.0,True,0.0,4,Everyone,True,False,False,17.0,9.7,874.0,873.0
Finance,4.0,23.0,6187.0,True,0.0,4,Everyone,False,False,False,24.0,9.2,1429.0,676.0
House & Home,2.8,76.0,16772.0,True,0.0,4,Everyone,True,False,False,10.0,2.6,1098.0,1051.0
Art & Design,2.6,5.0,2917.0,True,0.0,4,Everyone,True,False,False,26.0,4.8,1143.0,292.0
Business,3.2,117.0,36999.0,True,0.0,4,Everyone,False,False,False,20.0,24.0,2006.0,237.0
Role Playing,3.4,43.0,1874.0,True,0.0,4,Everyone 10+,True,False,False,15.0,150.0,681.0,8.0
Music & Audio,4.3,6.0,525.0,True,0.0,4,Everyone,True,False,False,15.0,11.0,507.0,252.0
Education,4.7,70.0,6306.0,True,0.0,4,Everyone,True,False,False,25.0,17.0,334.0,12.0
Medical,4.4,1685.0,132542.0,True,0.0,5,Teen,True,True,False,30.0,34.0,1192.0,196.0
Word,4.8,24.0,609.0,True,0.0,4,Everyone,True,False,False,19.0,9.1,1185.0,389.0
Social,3.5,11.0,1297.0,True,0.0,4,Teen,True,False,False,11.0,18.0,812.0,812.0
Social,4.5,11.0,504.0,True,0.0,5,Everyone,False,False,False,5.0,36.0,676.0,1.0
Music & Audio,4.7,31.0,3891.0,True,0.0,4,Everyone 10+,True,False,False,28.0,55.0,410.0,27.0
Dating,4.9,484.0,52678.0,True,0.0,4,Mature 17+,True,False,False,37.0,9.2,419.0,45.0
Entertainment,2.8,1738.0,648645.0,True,0.0,4,Everyone,False,False,False,10.0,20.0,1807.0,521.0
Casual,5.0,31.0,75.0,True,0.0,4,Everyone,True,True,False,5.0,28.0,822.0,320.0
Maps & Navigation,3.3,18.0,5627.0,True,0.0,4,Everyone,False,False,False,8.0,5.3,1571.0,1570.0
Business,4.9,9.0,1015.0,True,0.0,5,Everyone,False,False,False,18.0,25.0,314.0,95.0
Tools,4.0,48.0,11373.0,True,0.0,4,Everyone,True,False,False,23.0,6.8,1712.0,239.0
Education,3.9,3886.0,159949.0,True,0.0,5,Everyone,False,False,False,13.0,2.1,2408.0,224.0
Shopping,4.2,59.0,31671.0,True,0.0,4,Everyone,False,False,False,14.0,16.0,1792.0,658.0
Education,3.0,63.0,1838.0,True,0.0,5,Everyone,True,False,False,9.0,8.7,434.0,314.0
Books & Reference,4.2,427.0,162302.0,True,0.0,4,Everyone,True,False,False,43.0,10.0,1973.0,23.0
Books & Reference,5.0,7.0,1698.0,True,0.0,5,Everyone,True,False,False,28.0,5.2,482.0,48.0
Tools,1.2,32.0,10131.0,True,0.0,4,Everyone,False,False,False,16.0,6.0,2393.0,784.0
Productivity,4.7,6.0,593.0,True,0.0,4,Everyone,True,False,False,15.0,2.4,2085.0,2085.0
Tools,3.8,132.0,62750.0,True,0.0,4,Everyone,True,False,False,38.0,3.9,678.0,644.0
Lifestyle,4.2,1159.0,191665.0,True,0.0,4,Everyone,True,False,False,44.0,6.2,2192.0,493.0
Entertainment,3.9,7.0,1780.0,True,0.0,5,Everyone,True,False,False,17.0,6.0,1200.0,1199.0
Business,3.6,5.0,395.0,True,0.0,8,Everyone,False,False,False,13.0,0.275390625,3647.0,6.0
Books & Reference,4.0,42.0,6354.0,True,0.0,4,Everyone,True,False,False,31.0,3.8,2125.0,605.0
Puzzle,3.9,71.0,13076.0,True,0.0,4,Everyone,True,True,False,19.0,21.0,2070.0,810.0
Business,3.9,31.0,3545.0,True,0.0,5,Everyone,False,False,False,13.0,12.0,747.0,61.0
Productivity,4.5,63.0,4555.0,False,0.99,4,Everyone,False,False,False,38.0,1.1,453.0,272.0
Education,4.5,13.0,3648.0,True,0.0,4,Everyone,True,False,False,47.0,5.2,765.0,106.0
Education,3.9,393.0,51644.0,True,0.0,4,Everyone,False,True,False,10.0,12.0,2458.0,295.0
Books & Reference,3.8,26.0,7203.0,True,0.0,4,Everyone,True,False,False,9.0,29.0,1316.0,669.0
Tools,4.3,554.0,212494.0,True,0.0,5,Everyone,True,False,False,42.0,6.1,248.0,26.0
Arcade,4.9,61.0,345.0,True,0.0,2,Everyone,True,False,False,11.0,8.9,2142.0,2134.0
Travel & Local,4.2,73.0,32026.0,True,0.0,4,Everyone,False,False,False,45.0,5.5,1205.0,1668.0
Entertainment,4.0,388.0,35467.0,True,0.0,4,Everyone,True,False,False,6.0,12.0,923.0,406.0
Education,3.9,7020.0,4908998.0,True,0.0,4,Everyone,True,True,False,19.0,13.0,1501.0,194.0
Communication,4.2,222.0,9116.0,True,0.0,4,Everyone,True,False,False,41.0,17.0,862.0,74.0
Business,1.9,32.0,613.0,True,0.0,8,Everyone,False,False,False,11.0,38.0,631.0,29.0
Education,4.5,459.0,19253.0,True,0.0,4,Everyone,True,False,False,35.0,29.0,887.0,588.0
Travel & Local,4.2,52.0,10443.0,True,0.0,4,Everyone,False,False,False,17.0,3.2,2129.0,2129.0
Productivity,3.9,191.0,154729.0,True,0.0,2,Everyone,False,False,False,8.0,1.8,3324.0,1231.0
Arcade,4.3,24.0,11606.0,True,0.0,5,Everyone,True,True,False,27.0,68.0,242.0,239.0
News & Magazines,4.6,1116.0,100851.0,True,0.0,7,Everyone,True,False,False,24.0,55.0,3338.0,19.0
Maps & Navigation,3.6,520.0,58772.0,True,0.0,6,Everyone,False,False,False,13.0,45.0,1260.0,180.0
Casual,3.8,10366.0,2964595.0,True,0.0,5,Everyone,True,False,False,15.0,6.0,3984.0,602.0
Maps & Navigation,4.0,8.0,124.0,True,0.0,4,Everyone,True,False,False,14.0,8.9,638.0,637.0
Board,3.6,5.0,319.0,True,0.0,4,Everyone,True,True,False,16.0,31.0,2132.0,2011.0
Entertainment,3.6,722.0,38324.0,True,0.0,3,Everyone,True,False,False,29.0,0.380859375,1175.0,1114.0
Shopping,4.1,9.0,273.0,True,0.0,4,Everyone,False,False,False,13.0,11.0,718.0,237.0
Lifestyle,4.2,52.0,38735.0,True,0.0,4,Everyone,True,False,False,18.0,5.5,1203.0,1202.0
Card,4.5,64267.0,1706906.0,True,0.0,4,Everyone,False,True,False,40.0,36.0,563.0,99.0
Social,3.5,51.0,6772.0,True,0.0,4,Teen,True,False,False,45.0,11.0,1157.0,958.0
Simulation,3.8,1264.0,68246.0,True,0.0,4,Teen,True,False,False,17.0,39.0,2007.0,2006.0
Communication,3.6,13.0,5958.0,True,0.0,4,Everyone,True,False,False,24.0,5.9,867.0,502.0
Productivity,4.6,9638.0,374583.0,True,0.0,5,Everyone,True,False,False,26.0,3.8,2002.0,929.0
Puzzle,4.4,4629.0,324929.0,True,0.0,4,Everyone,True,False,False,38.0,46.0,253.0,215.0
Travel & Local,4.4,94.0,6293.0,True,0.0,4,Everyone,False,False,False,24.0,15.0,1551.0,1401.0
Finance,4.9,169.0,1273.0,True,0.0,4,Everyone,False,False,False,16.0,19.0,357.0,233.0
Strategy,4.0,128.0,38798.0,True,0.0,4,Teen,True,False,False,26.0,53.0,405.0,403.0
Education,4.5,10.0,1663.0,True,0.0,3,Everyone,False,False,False,4.0,91.0,1856.0,1854.0
Food & Drink,4.2,69.0,19758.0,True,0.0,4,Everyone,True,False,False,45.0,6.6,1295.0,1295.0
Puzzle,4.7,21.0,1182.0,True,0.0,3,Everyone,True,False,False,29.0,12.0,1582.0,1581.0
Action,4.7,1385.0,862154.0,True,0.0,4,Teen,True,True,False,49.0,66.0,395.0,404.0
Personalization,4.1,54.0,18767.0,True,0.0,4,Everyone,True,False,False,29.0,16.0,202.0,30.0
Business,2.4,18.0,5926.0,True,0.0,5,Everyone,False,False,False,23.0,0.25,1848.0,273.0
Photography,4.3,358.0,67877.0,True,0.0,5,Everyone,True,False,False,48.0,46.0,366.0,202.0
Business,3.8,34.0,13646.0,True,0.0,4,Everyone,False,False,False,5.0,32.0,498.0,46.0
Entertainment,4.6,16.0,2526.0,True,0.0,5,Everyone,True,False,False,25.0,3.4,693.0,534.0
Books & Reference,4.6,1216.0,112098.0,True,0.0,5,Everyone,False,True,False,14.0,15.0,519.0,8.0
Business,3.7,15.0,2732.0,True,0.0,4,Everyone,False,True,False,13.0,12.0,1898.0,292.0
Lifestyle,3.9,59.0,7358.0,True,0.0,4,Everyone,True,False,False,24.0,8.0,416.0,56.0
Simulation,4.1,233.0,65144.0,True,0.0,6,Everyone,True,True,False,45.0,80.0,424.0,67.0
Weather,4.3,43.0,3326.0,True,0.0,4,Everyone,False,False,False,14.0,11.0,349.0,202.0
Health & Fitness,3.8,9.0,4234.0,True,0.0,4,Everyone,True,False,False,46.0,12.0,1231.0,1228.0
Trivia,4.9,10.0,457.0,True,0.0,4,Everyone,True,True,False,27.0,15.0,593.0,212.0
Books & Reference,4.6,22.0,3082.0,True,0.0,3,Everyone,True,False,False,12.0,5.1,1168.0,1167.0
Lifestyle,3.3,327.0,15429.0,True,0.0,4,Everyone,False,False,False,7.0,30.0,504.0,12.0
Books & Reference,4.4,29.0,5322.0,True,0.0,4,Everyone,True,False,False,30.0,2.0,1131.0,1131.0
Strategy,3.4,7.0,2588.0,True,0.0,6,Everyone,False,True,False,9.0,116.0,204.0,188.0
Food & Drink,4.6,21.0,8440.0,True,0.0,4,Everyone,True,False,False,25.0,8.4,1868.0,423.0
Books & Reference,4.4,5.0,619.0,True,0.0,2,Everyone,True,False,False,17.0,2.2,2130.0,2130.0
Events,4.9,42.0,3540.0,True,0.0,4,Teen,False,False,False,7.0,13.0,250.0,202.0
Music & Audio,4.7,11427.0,1629311.0,True,0.0,4,Teen,True,False,False,21.0,18.0,2788.0,4.0
Shopping,4.4,160.0,11052.0,True,0.0,6,Everyone,False,False,False,14.0,14.0,825.0,25.0
News & Magazines,3.9,97.0,9979.0,True,0.0,4,Everyone 10+,False,False,False,14.0,4.4,2451.0,1601.0
Auto & Vehicles,2.9,75.0,8314.0,True,0.0,4,Everyone,False,False,False,24.0,26.0,904.0,13.0
Education,4.2,21.0,4270.0,True,0.0,4,Everyone,False,True,False,13.0,22.0,940.0,239.0
Finance,4.9,19.0,316.0,True,0.0,4,Everyone,False,True,False,16.0,14.0,292.0,48.0
Action,3.9,416768.0,7214941.0,True,0.0,2,Everyone,True,True,False,26.0,19.0,3413.0,2889.0
Travel & Local,4.4,9.0,595.0,True,0.0,5,Everyone,False,True,False,16.0,4.0,1237.0,532.0
Education,4.6,7.0,58.0,True,0.0,4,Everyone,False,False,False,22.0,5.3,1474.0,1474.0
Tools,4.4,1680.0,105451.0,True,0.0,4,Everyone,True,False,False,37.0,8.9,325.0,26.0
Medical,3.6,21.0,2052.0,True,0.0,4,Everyone,False,False,False,6.0,45.0,2524.0,422.0
Music & Audio,5.0,8.0,2032.0,True,0.0,4,Teen,True,False,False,25.0,7.3,578.0,578.0
Books & Reference,4.8,82.0,2263.0,True,0.0,4,Everyone,True,False,False,13.0,35.0,1619.0,1618.0
Music & Audio,4.8,2472.0,319175.0,True,0.0,4,Everyone,False,False,False,10.0,9.2,3366.0,126.0
Communication,4.1,11.0,2125.0,True,0.0,4,Teen,False,False,False,30.0,2.6,2861.0,720.0
Lifestyle,4.7,953.0,25630.0,True,0.0,4,Everyone,True,False,False,25.0,4.3,154.0,154.0
Tools,4.2,21.0,5555.0,True,0.0,5,Everyone,False,False,False,12.0,53.0,1324.0,98.0
Entertainment,3.3,35.0,4007.0,True,0.0,4,Everyone,False,False,False,9.0,3.8,2206.0,1841.0
Travel & Local,4.1,50.0,27040.0,True,0.0,4,Everyone,True,False,False,18.0,15.0,1938.0,6.0
Music & Audio,3.9,123.0,24726.0,True,0.0,4,Everyone,True,False,False,10.0,8.0,686.0,357.0
Finance,4.8,41.0,1891.0,True,0.0,7,Everyone,False,False,False,22.0,41.0,1574.0,132.0
Social,2.9,220.0,32073.0,True,0.0,4,Teen,True,False,False,4.0,14.0,1805.0,1796.0
News & Magazines,5.0,35.0,219.0,True,0.0,4,Everyone,True,False,False,47.0,3.3,434.0,69.0
Personalization,4.4,23.0,175575.0,True,0.0,4,Everyone,True,False,False,22.0,7.2,1103.0,830.0
Puzzle,3.2,441.0,33534.0,True,0.0,4,Everyone,True,True,False,11.0,43.0,445.0,127.0
Personalization,4.0,8.0,1890.0,True,0.0,5,Everyone,True,False,False,43.0,20.0,285.0,270.0
Puzzle,4.3,19.0,5358.0,True,0.0,4,Everyone,True,True,False,32.0,7.3,886.0,679.0
Education,4.5,82.0,20870.0,True,0.0,4,Everyone,True,False,False,28.0,4.4,995.0,419.0
Books & Reference,3.9,22.0,2903.0,True,0.0,5,Everyone,True,False,False,18.0,5.4,1000.0,114.0
Adventure,4.4,1907.0,53961.0,True,0.0,2,Teen,False,False,False,5.0,7.1,2099.0,2099.0
Business,4.4,247.0,26872.0,True,0.0,4,Everyone,False,False,False,10.0,6.5,1181.0,42.0
Productivity,4.8,11.0,694.0,True,0.0,5,Everyone,False,False,False,7.0,3.8,704.0,74.0
Card,3.6,138.0,18991.0,True,0.0,2,Everyone,True,True,False,12.0,6.5,2630.0,2625.0
Racing,4.0,48.0,16919.0,True,0.0,4,Everyone,True,False,False,12.0,32.0,1198.0,999.0
Casual,3.9,100.0,81533.0,True,0.0,4,Teen,True,False,False,34.0,20.0,1412.0,1117.0
Shopping,3.9,155.0,131071.0,True,0.0,5,Teen,True,False,False,50.0,9.5,1222.0,109.0
Lifestyle,4.9,7.0,41.0,True,0.0,5,Everyone,False,False,False,6.0,19.0,146.0,146.0
Travel & Local,3.8,14.0,2440.0,True,0.0,4,Everyone,False,False,False,14.0,5.6,1152.0,5.0
Sports,3.6,16.0,1563.0,True,0.0,4,Everyone,True,False,False,13.0,13.0,1679.0,650.0
Books & Reference,2.7,11.0,1013.0,True,0.0,2,Everyone,False,True,False,29.0,31.0,2365.0,1981.0
Racing,4.4,22388.0,1650221.0,True,0.0,2,Everyone,True,False,False,8.0,31.0,2114.0,2114.0
Health & Fitness,5.0,5.0,513.0,True,0.0,5,Everyone,False,False,False,28.0,8.0,1038.0,167.0
Food & Drink,4.2,25.0,13800.0,True,0.0,4,Everyone,True,False,False,25.0,20.0,1380.0,1285.0
Education,2.5,646.0,154613.0,True,0.0,4,Everyone,False,False,False,5.0,8.5,1281.0,664.0
Puzzle,3.4,9.0,620.0,True,0.0,2,Everyone,True,False,False,11.0,25.0,2211.0,1749.0
Books & Reference,4.6,8.0,632.0,True,0.0,5,Everyone,True,True,False,8.0,9.0,828.0,53.0
Entertainment,3.2,25.0,7828.0,True,0.0,5,Everyone,False,False,False,8.0,79.0,341.0,221.0
Puzzle,4.2,42.0,12207.0,True,0.0,2,Everyone,True,False,False,22.0,7.7,2753.0,2106.0
Action,3.5,32.0,35335.0,True,0.0,4,Teen,True,False,False,49.0,33.0,769.0,768.0
Action,3.8,34.0,9441.0,True,0.0,6,Everyone 10+,True,False,False,8.0,26.0,282.0,212.0
Education,4.5,1331.0,90862.0,True,0.0,4,Teen,True,False,False,29.0,11.0,1056.0,816.0
Music & Audio,4.5,17.0,2004.0,True,0.0,4,Everyone,False,False,False,18.0,11.0,2064.0,2064.0
Puzzle,4.3,75084.0,3949339.0,True,0.0,4,Everyone,True,False,False,12.0,52.0,2762.0,1394.0
Business,4.6,29.0,4523.0,True,0.0,6,Everyone,False,False,False,11.0,51.0,1477.0,747.0
Health & Fitness,4.2,61.0,13428.0,True,0.0,4,Everyone,True,False,False,49.0,5.5,827.0,310.0
Finance,3.4,5.0,4319.0,True,0.0,4,Everyone,True,False,False,12.0,6.5,557.0,553.0
Music & Audio,4.5,32.0,2807.0,True,0.0,4,Everyone,True,False,False,38.0,90.0,784.0,261.0
Shopping,4.6,20.0,3088685.0,True,0.0,4,Everyone,True,False,False,5.0,17.0,3673.0,7.0
Beauty,4.0,5.0,2178.0,True,0.0,4,Everyone,True,False,False,18.0,5.2,1670.0,451.0
Finance,3.6,117.0,20024.0,True,0.0,4,Everyone,False,False,False,8.0,27.0,286.0,257.0
Shopping,4.8,170.0,612.0,True,0.0,5,Everyone,True,False,False,39.0,19.0,169.0,22.0
Music & Audio,4.4,14.0,881.0,True,0.0,4,Everyone,True,False,False,30.0,30.0,18.0,4.0
Lifestyle,4.4,9.0,3708.0,True,0.0,4,Everyone,True,False,False,44.0,4.6,1120.0,307.0
Music & Audio,3.9,190.0,22630.0,True,0.0,4,Everyone,True,False,False,23.0,6.4,2694.0,361.0
Shopping,4.2,300.0,9411.0,True,0.0,5,Everyone,False,False,False,8.0,11.0,568.0,13.0
Medical,4.2,85.0,7764.0,True,0.0,5,Everyone,False,True,False,50.0,44.0,572.0,21.0
Business,4.0,6.0,406.0,True,0.0,5,Everyone,False,False,False,28.0,35.0,847.0,368.0
Arcade,4.7,12.0,516.0,True,0.0,4,Everyone,True,False,False,10.0,37.0,1029.0,984.0
Books & Reference,4.2,72.0,24201.0,True,0.0,4,Everyone,False,False,False,36.0,42.0,165.0,165.0
Shopping,4.7,10.0,1004.0,True,0.0,5,Everyone,False,False,False,8.0,52.0,221.0,20.0
Casual,4.0,8.0,1103.0,True,0.0,4,Everyone,True,False,False,47.0,28.0,574.0,574.0
Shopping,4.7,14.0,1671.0,True,0.0,4,Everyone,False,False,False,10.0,4.4,1589.0,1497.0
Food & Drink,3.4,3310.0,611528.0,True,0.0,4,Everyone,False,False,False,27.0,29.0,1790.0,5.0
Lifestyle,4.3,14.0,3775.0,True,0.0,5,Everyone,False,False,False,3.0,55.0,1362.0,602.0
Music & Audio,4.9,58.0,872.0,True,0.0,4,Everyone,False,False,False,13.0,7.7,422.0,90.0
Role Playing,4.2,529.0,442450.0,True,0.0,4,Everyone,True,False,False,47.0,53.0,1342.0,202.0
Books & Reference,3.9,2664.0,132605.0,True,0.0,5,Everyone,True,False,False,32.0,10.0,189.0,189.0
Lifestyle,4.0,45.0,20074.0,True,0.0,4,Everyone,False,False,False,19.0,6.8,1404.0,812.0
Music & Audio,4.2,3137.0,277649.0,True,0.0,4,Everyone,True,False,False,19.0,1.6,1609.0,450.0
Personalization,3.7,9.0,1682.0,True,0.0,4,Everyone,True,False,False,35.0,4.4,1648.0,987.0
Art & Design,2.5,120.0,17399.0,True,0.0,4,Everyone,True,True,False,40.0,8.6,1247.0,790.0
Education,4.8,21.0,1466.0,True,0.0,6,Teen,False,False,False,22.0,52.0,2149.0,46.0
Art & Design,3.9,373.0,61256.0,True,0.0,4,Everyone,True,False,False,50.0,37.0,825.0,3.0
Arcade,3.0,5.0,3121.0,True,0.0,5,Everyone,False,False,False,32.0,33.0,140.0,140.0
Books & Reference,3.8,11.0,3228.0,True,0.0,4,Everyone,True,False,False,35.0,7.3,168.0,167.0
Puzzle,4.5,6.0,148.0,True,0.0,4,Everyone,False,True,False,13.0,7.0,100.0,75.0
Education,4.8,49.0,1005.0,True,0.0,4,Everyone,True,False,False,11.0,7.8,384.0,380.0
House & Home,4.1,305558.0,30189982.0,True,0.0,4,Everyone,True,True,False,43.0,116.0,2211.0,54.0
Lifestyle,2.2,505.0,71275.0,True,0.0,4,Everyone,False,False,False,19.0,33.0,2301.0,63.0
Lifestyle,4.6,2109.0,209477.0,True,0.0,4,Everyone,True,False,False,19.0,3.8,1441.0,404.0
Lifestyle,4.8,20.0,106.0,True,0.0,4,Everyone,True,False,False,6.0,7.5,244.0,239.0
Productivity,3.4,665.0,210381.0,True,0.0,4,Everyone,True,True,False,28.0,46.0,2401.0,1810.0
Travel & Local,5.0,5.0,77.0,False,6.49,5,Everyone,False,False,False,33.0,60.0,2059.0,213.0
Food & Drink,3.4,50.0,49101.0,True,0.0,4,Everyone,False,False,False,18.0,13.0,937.0,496.0
Lifestyle,5.0,18.0,298.0,True,0.0,5,Everyone,False,False,False,11.0,62.0,782.0,50.0
Education,4.7,15.0,6128.0,True,0.0,4,Everyone,True,False,False,21.0,27.0,1651.0,1650.0
Lifestyle,5.0,26.0,126.0,True,0.0,4,Everyone,False,False,False,13.0,3.4,1246.0,1244.0
Personalization,4.6,7.0,2144.0,True,0.0,5,Mature 17+,True,False,False,18.0,6.4,1999.0,812.0
Health & Fitness,3.3,45.0,20059.0,True,0.0,4,Everyone,False,False,False,15.0,11.0,636.0,195.0
Communication,4.1,2243.0,111469.0,False,9.99,1,Everyone,False,False,False,14.0,0.154296875,3556.0,902.0
Art & Design,3.8,21.0,8163.0,True,0.0,4,Everyone,True,False,False,25.0,5.5,355.0,257.0
Tools,3.5,22.0,1433.0,False,0.99,1,Everyone,False,False,False,29.0,0.63671875,3569.0,2726.0
Education,4.5,2225.0,221389.0,True,0.0,4,Everyone,False,True,False,30.0,56.0,2500.0,155.0
Communication,5.0,8.0,18.0,True,0.0,4,Everyone,True,False,False,17.0,7.8,808.0,807.0
Personalization,3.2,12.0,3260.0,True,0.0,4,Everyone,True,False,False,34.0,4.7,936.0,936.0
Personalization,3.9,17.0,2011.0,True,0.0,4,Mature 17+,False,False,False,28.0,7.1,722.0,380.0
Social,5.0,10.0,669.0,True,0.0,4,Teen,True,False,False,49.0,9.7,247.0,244.0
Travel & Local,4.2,917.0,184609.0,True,0.0,5,Everyone,False,False,False,11.0,21.0,3388.0,15.0
Tools,3.8,29.0,18807.0,True,0.0,4,Everyone,True,False,False,50.0,1.9,681.0,237.0
Entertainment,2.6,272.0,139274.0,True,0.0,4,Everyone,False,False,False,7.0,4.6,2427.0,14.0
Action,4.4,18.0,1067.0,True,0.0,4,Everyone 10+,False,True,False,33.0,65.0,1440.0,411.0
Entertainment,4.8,37269.0,1221242.0,True,0.0,4,Teen,True,False,False,8.0,8.4,265.0,50.0
Social,4.7,13.0,807.0,True,0.0,7,Teen,False,False,False,7.0,90.0,96.0,5.0
Personalization,4.5,29.0,3169.0,False,1.99,5,Everyone,False,True,False,25.0,29.0,1003.0,24.0
Books & Reference,2.9,8.0,1387.0,True,0.0,2,Everyone,False,False,False,18.0,11.0,2884.0,2821.0
Music & Audio,4.4,2239.0,346350.0,True,0.0,2,Everyone,True,True,False,29.0,2.1,3450.0,1782.0
Education,4.5,39.0,18417.0,True,0.0,4,Everyone,True,False,False,16.0,5.2,1125.0,400.0
Finance,5.0,9.0,397.0,True,0.0,4,Everyone,False,False,False,31.0,1.6,1209.0,110.0
Entertainment,3.8,81.0,65884.0,True,0.0,4,Everyone,True,False,False,23.0,2.3,616.0,261.0
Video Players & Editors,4.2,19.0,1030.0,True,0.0,5,Everyone,True,False,False,35.0,13.0,121.0,37.0
Music & Audio,4.9,7.0,583.0,True,0.0,4,Everyone,False,False,False,19.0,4.1,379.0,379.0
Business,3.0,63.0,8108.0,True,0.0,6,Everyone,True,False,False,13.0,64.0,2203.0,50.0
Books & Reference,4.4,743.0,36613.0,True,0.0,4,Everyone,True,False,False,21.0,4.8,2777.0,390.0
Casual,4.1,13.0,1361.0,True,0.0,4,Everyone,True,True,False,43.0,50.0,1454.0,1453.0
Adventure,4.3,46.0,1769.0,True,0.0,2,Everyone,True,False,False,23.0,15.0,1199.0,1199.0
Communication,2.4,23.0,2918.0,True,0.0,4,Everyone,False,False,False,9.0,9.0,439.0,413.0
Health & Fitness,2.3,83.0,12073.0,True,0.0,4,Everyone,False,False,False,11.0,32.0,398.0,360.0
Tools,3.6,5.0,1414.0,True,0.0,4,Everyone,True,False,False,25.0,11.0,239.0,221.0
Tools,3.3,692.0,132468.0,True,0.0,5,Everyone,False,True,False,41.0,102.0,672.0,15.0
Action,3.2,77.0,25161.0,True,0.0,4,Teen,False,False,False,43.0,47.0,643.0,643.0
Business,4.4,5.0,85.0,True,0.0,4,Everyone,False,False,False,8.0,24.0,1121.0,1041.0
Education,4.2,43.0,3404.0,True,0.0,4,Everyone,False,False,False,18.0,5.8,1047.0,321.0
Education,4.0,347.0,64832.0,True,0.0,4,Everyone,True,False,False,26.0,7.7,1432.0,628.0
Music & Audio,4.6,76.0,16798.0,True,0.0,4,Everyone,True,False,False,14.0,14.0,1051.0,607.0
Action,4.4,188.0,4644.0,False,4.99,4,Teen,False,False,False,14.0,84.0,826.0,465.0
Entertainment,2.5,12.0,8276.0,True,0.0,4,Teen,True,False,False,46.0,67.0,641.0,641.0
Social,4.2,110.0,14108.0,True,0.0,4,Mature 17+,False,False,False,48.0,7.4,964.0,95.0
Art & Design,4.0,24.0,2154.0,False,1.99,7,Everyone,False,False,False,9.0,1.9,1275.0,403.0
Personalization,4.7,18.0,3004.0,True,0.0,4,Mature 17+,True,False,False,48.0,7.3,901.0,147.0
Board,4.2,24.0,50845.0,True,0.0,5,Everyone,True,False,False,21.0,24.0,704.0,14.0
Dating,2.8,22.0,11038.0,True,0.0,4,Mature 17+,True,False,False,46.0,63.0,485.0,152.0
Medical,4.1,55.0,3680.0,True,0.0,6,Everyone,False,False,False,10.0,59.0,358.0,232.0
Racing,4.5,6.0,824.0,True,0.0,4,Everyone,True,False,False,17.0,50.0,781.0,768.0
Puzzle,3.7,969.0,165122.0,True,0.0,4,Everyone,True,False,False,13.0,3.1,3761.0,1276.0
Lifestyle,4.8,6.0,316.0,True,0.0,5,Everyone,False,False,False,9.0,62.0,949.0,50.0
Travel & Local,4.2,37.0,17267.0,True,0.0,4,Everyone,False,False,False,14.0,10.0,1714.0,364.0
Entertainment,5.0,7.0,29.0,True,0.0,5,Teen,True,False,False,7.0,7.3,879.0,830.0
Travel & Local,3.5,383.0,492995.0,True,0.0,4,Everyone,True,True,False,43.0,65.0,812.0,592.0
Travel & Local,4.7,27.0,3174.0,True,0.0,4,Everyone,True,False,False,15.0,10.0,1602.0,647.0
Shopping,4.1,32.0,7576.0,True,0.0,4,Everyone,True,False,False,23.0,4.7,1284.0,1284.0
Productivity,4.4,15.0,4393.0,True,0.0,7,Everyone,False,False,False,20.0,7.3,2352.0,26.0
Communication,4.6,30.0,4729.0,True,0.0,4,Everyone,False,False,False,45.0,6.5,204.0,111.0
Travel & Local,4.6,9.0,92.0,True,0.0,5,Everyone,False,False,False,18.0,9.8,117.0,5.0
Arcade,4.7,26.0,1875.0,True,0.0,2,Everyone,True,True,False,17.0,33.0,1476.0,1475.0
